142946774,36141868,13129748,1443478,1242462
11567688,45840088,69310339,152795851,1906076
150140552,149133136,146997298,147013596,147002088
13129748,2300436,142946774,1242462,4589423
153083394,150139883,145860172,150788093,147174814
154988490,154988936,155011338,154813246,154988374
4909388,43459010,1399548,2426310,52069599
11567688,1789320,1390547,3356741,1031359
45840088,152795851,14907333,1242462,52069599
147002088,153083842,147013596,147027621,149137477
147002088,145860804,145860356,148672253,151988839
3356830,13129748,2429726,1242462,2863549
45840088,3473081,4909388,1399548,52069599
154735289,154812787,154987980,154988278,154813063
154813137,154813458,154988278,154813246,154813063
146997298,150788093,148588172,153083394,151988839
1443478,3775075,2300436,1242462,142946774
154735048,154735339,154987980,154813246,155011103
45840088,1906076,2874170,1399548,154347010
42130760,1482993,1525124,1467824,1906076
1295184,1392601,2145018,2407300,3356830
154735289,154988490,154987980,154812653,154813246
154989104,154813297,154813331,154813205,154988814
154735048,154988490,154987980,154988374,154813246
154988936,154813361,155011338,154812888,154813458
145860356,153082969,147013596,153091742,145860804
146997298,150788338,149136754,150139883,145861018
49250768,11567688,36141868,1443478,1242462
43459010,3473081,154347010,2874170,2426310
45840088,3473081,3392754,152795851,52069599
1242462,69310339,1399548,14907333,152795851
13129748,87792604,3356741,47204854,1017510
11567688,1789320,69310339,45840088,14907333
1443478,2300436,142946774,1242462,4589423
154735048,154813361,154735289,154812888,154813063
3392754,152795851,1906076,14907333,69310339
154987868,154813331,154813428,155011221,154812711
145067392,77265704,1369580,45710157,35964055
49250768,3473081,152795851,1399548,52069599
153085192,149136754,149133548,147022074,150910911
153632625,146997298,153083628,153091742,150142260
42130760,51508162,1906076,1899986,1017510
154987868,154813297,154813331,154812588,154813428
11567688,3473081,1390547,1399548,52069599
49250768,3473081,45840088,69310339,1906076
1399642,154142996,56138666,70665390,1094415
1906076,52069599,1399548,1242462,1491079
154812888,154813137,154813458,154812787,154988374
154812888,154988936,154735339,154735048,155011103
149136754,150139883,150142260,147027621,147174814
147002088,145861018,147013596,146997298,153091742
104567850,153083842,150139883,146997298,153623738
147002088,150863809,146997298,149133548,150788338
154988936,154812888,155011103,154735339,154813361
154989104,154813297,154988124,154813428,154812711
4909388,3473081,43459010,1399548,52069599
154735048,154735339,154987980,154812653,154988374
58019838,56138666,70665390,2998638,1094415
1789320,11567688,1267931,45840088,14907333
153632625,147013596,145860356,153338037,153082969
1325096,1482993,51508162,47204854,1017510
145860804,153082969,148588172,153083628,150910911
76204418,2704607,2207652,14907333,3356741
11567688,3473081,69310339,1906076,1242462
154988936,154735289,154735048,154813246,154813063
155011338,154988687,154813246,154988278,154813063
154988936,154812888,154735048,154812653,155011103
11567688,56491378,1390547,14907333,52069599
154812888,154735048,154988278,154813246,155011103
154813137,154735339,154988374,154988278,154813361
154813361,154988490,154988687,154813246,154813063
145860356,153082969,150142260,145927398,153632625
45840088,11567688,3473081,14907333,52069599
154813331,154813428,155011221,154988814,154812711
154735289,154988490,155011338,154812653,154988687
154735289,154813458,154735339,154812653,154813361
154988936,154813137,155011338,154735289,154813361
45840088,11567688,1491079,3356741,3473081
153632625,153083394,148588172,147013596,146803681
147002088,153082969,145860804,148672253,153338037
4909388,154347010,1906076,43459010,2426310
150140552,153092225,153623738,150981893,150788093
154988936,154735048,154988490,154812653,154988687
154988936,154813063,154735339,154988374,154988687
146997298,150910911,153083394,150788093,148672253
153196312,144861777,153927835,153195284,153202735
154735048,154813137,154988490,154988374,154813063
1325096,1467824,2956522,14907333,58241574
23341408,1809032,55389685,3356830,1325096
154735289,154988490,154988687,154988278,155011103
150787648,153334874,153338037,145927398,149136783
45840088,43459010,4909388,2426310,52069599
3473081,1906076,3356741,1242462,52069599
45840088,55547288,12684658,37061427,3954426
154735289,154813458,155011103,154987980,154988687
154988936,154813458,154735339,154812653,154988278
1789320,1031359,69310339,3356741,52069599
147002088,148588172,145860172,149137477,153091742
154812888,154988490,154987980,154988374,154813063
55547288,3954426,69310339,2426310,3461718
28943808,43704692,34272570,2160900,23341408
11567688,3775075,36141868,1443478,1242462
4909388,43459010,1399548,2874170,52069599
154812888,154813137,155011338,154812787,154987980
1392601,2145018,63741147,1399548,3356830
45840088,69310339,3356741,1242462,14907333
1399548,2145018,1629084,1392601,2407300
153196312,144861777,153859787,153195284,153888789
154812888,154735289,154813458,154735339,154812653
11567688,2300436,13129748,1242462,4589423
1390547,1481725,3356741,1242462,52069599
153083628,148588172,149133548,150788338,147174814
54861640,1426698,34446620,1242462,52069599
154988936,154735048,154987980,154988374,155011103
147002088,150787648,147013596,153338037,153091742
3473081,152795851,1491079,14907333,52069599
11567688,1789320,1267931,3356741,1031359
43790428,2207652,40520180,1017510,56239509
45840088,3473081,1390547,1906076,1491079
153091742,153085192,153083394,149136754,147174814
153092225,153632625,145860356,153082969,150910911
153196312,144861777,134936491,153888789,153202735
77265704,35964055,1369580,45710157,140377687
1325096,51508162,2207652,3356830,52069599
45840088,1491079,3356741,152795851,52069599
149133136,146803681,153083394,150142260,153083842
62201552,1399548,1906076,14907333,6490783
153927835,134936491,153195284,153888789,153202735
1392601,2407300,1242462,3356830,52069599
45840088,3473081,14907333,3356741,52069599
69310339,1906076,14907333,1242462,3356741
42130760,46186746,43704692,14907333,4832181
154988936,154735048,154813458,154812653,154988278
20958841,1491079,2207652,14907333,2704607
154988936,154813458,154735339,154812653,154988687
154988936,154735289,154988687,154812888,155011103
45840088,1399548,2201546,69310339,1906076
150788338,145861018,146997298,147022074,153338037
46186746,48046874,1906076,3356830,58241574
153085192,153092225,145860356,147002088,145927398
45840088,1399548,2874170,4909388,3473081
154988936,154735289,154813063,154812653,155011103
45840088,46931916,1390547,1906076,3356741
154813428,154813331,154812588,154988814,154813297
11567688,52069599,69310339,1242462,1491079
42130760,4832181,1482993,14907333,52069599
45840088,1031359,1390547,3356741,14907333
1789320,1472016,4832181,1017510,1325096
154987868,154813297,154813331,143529220,154735091
140377687,1369580,45710157,3734830,35964055
153085192,145860356,148672253,147174814,153338037
20958841,76204418,2704607,3119590,1491079
49098299,2407300,69310339,102313627,1392601
154988936,154813361,154813246,154988278,154988374
13129748,3775075,2300436,1242462,4589423
2003464,1652065,4796779,44761517,3302103
154989104,154812588,154813428,155011221,143529220
1467824,143921400,28220068,1906076,1390547
1325096,3613347,13129748,2772325,1242462
1789320,41620945,28943808,3356741,4832181
146997298,150139883,150142260,153334874,150788093
1809032,51508162,69310339,40520180,53255551
43459010,65833731,34446620,1242462,52069599
154989104,154813428,155011221,154988814,154812711
154813361,154988490,154812787,154988374,154813137
13129748,1390547,2207652,49979829,47204854
45840088,4909388,2874170,1906076,2426310
45840088,3473081,3392754,1390547,3356741
154988490,154813458,154812653,155011338,154988687
45840088,3473081,43459010,2426310,52069599
1482993,43704692,4832181,1017510,52069599
1467824,45840088,13129748,4540398,1443478
11567688,3775075,2300436,1443478,1242462
150788338,147022074,149136754,145860172,153623738
153085192,153083628,145861018,150142260,148672253
154812888,155011338,154812787,154812653,154988278
36141868,75397031,13129748,1242462,4589423
154735048,155011338,154735339,154812653,154988374
46582065,3954426,37061427,3461718,45408251
149133136,150139883,145860804,147027621,150910911
150140552,146803681,150139883,150142260,153091742
11567688,13129748,1242462,1443478,4589423
153085192,145927398,148672253,153091742,150863809
45840088,1390547,14907333,52069599,3356741
45840088,1906076,3356741,1242462,14907333
154988936,154735048,154988687,154813246,154813063
11567688,13129748,1242462,142946774,4589423
1906076,1426698,152795851,1399548,1491079
147002088,149133136,153083394,145927398,149136783
45840088,1390547,1399548,14907333,3356741
150787648,153083628,149136754,149133548,149136783
154812888,154735289,154988490,154813246,154813063
146803681,150139883,145860172,149133548,147174814
154813137,155011338,154987980,154988278,154813063
147002088,153083394,147013596,145927398,147174814
69310339,1399548,3356741,1390547,14907333
1789320,1267931,69310339,152795851,1031359
1295184,49098299,3356830,30022603,1242462
154987868,154813331,154812588,154813205,154735091
154988124,154813297,154813331,154812588,154987868
154987868,154813297,154812588,154813205,154812711
45840088,11567688,69310339,152795851,1031359
3392754,13129748,47204854,1017510,52069599
145860804,153083628,150788093,145927398,151988839
154813137,154813458,154987980,154813361,154988687
154813137,155011338,154735289,154813246,155011103
145860172,150142260,153083394,145860356,145927398
154813361,154988490,154812653,154813246,154813063
154813428,154812588,154987868,154988814,154813297
45840088,12684658,69310339,14907333,3461718
41620945,63741147,2160900,4832181,1017510
154735289,154813458,154735339,155011338,154988687
46186746,1390547,69310339,4832181,1017510
1067537,64078266,56138666,51774662,2721871
153859787,153927835,153888789,17065662,153202735
41620945,28220068,47204854,43704692,40520180
153085192,150863809,153334874,148588172,146997298
45840088,4909388,1399548,2426310,52069599
154812588,154735091,154988124,154988814,154812711
154988936,154735048,154812787,154988374,154988278
153632625,150142260,145860356,150788093,136428159
3775075,13129748,1242462,1443478,4589423
147002088,153632625,153083628,150788093,147174814
11567688,1399548,56491378,1390547,46931916
1399548,1906076,4909388,2426310,52069599
45840088,4909388,43459010,1906076,1399548
153859787,153195284,153888789,17065662,153202735
154812888,154988490,154987980,154813458,155011103
3473081,152795851,69310339,1491079,52069599
20958841,76204418,2207652,14907333,3119590
154989104,154813297,154735091,154812588,154988124
153083394,153623738,147013596,150788093,150142260
3775075,36141868,1242462,4540398,4589423
1443478,13129748,2903228,4540398,142946774
11567688,2056240,1906076,1399548,47106535
154812888,155011338,154735339,154987980,154812653
154735091,154813428,155011221,154988814,154812711
65833731,2093804,14907333,1242462,52069599
150787648,149133136,150139883,148588172,150788093
1906076,1399548,3356741,1242462,14907333
1295184,2145018,63741147,1399548,1242462
154813137,154735339,154812653,154813246,155011103
153632625,153083394,145860804,150788093,151988839
150140552,149136754,147013596,146997298,145927398
154987980,155011338,154813458,154812653,154988374
63741147,1242462,55389685,58241574,52069599
154735289,154988490,154813063,154988374,154988687
153196312,134936491,153859787,153927835,17065662
1906076,1390547,1399548,14907333,1491079
154989104,154813297,154813428,155011221,154813205
146803681,150788093,153338037,153091742,153082969
144861777,153927835,153888789,17065662,134936491
153091742,146803681,147027621,147174814,153338037
4540398,2903228,142946774,1443478,3435591
3473081,69310339,1399548,3356741,152795851
154988936,154735289,154812787,154987980,154988687
154735048,154812787,154987980,154812653,154813246
11567688,69310339,1906076,3356741,14907333
154735289,154988374,154812653,154813361,154813063
153083394,145860804,153338037,153091742,149136783
154812888,154813361,155011338,154987980,154812653
153085192,153083394,145927398,147174814,151988839
154989104,154813297,154813331,154987868,155011221
154735048,154987980,154812653,154813246,154813063
154813361,154988490,154813137,154813458,154988687
45840088,1906076,69310339,1399548,152795851
154812787,154813137,154735289,154735339,154988687
45840088,1399548,2874170,1906076,2426310
154812888,154735289,154988490,154813458,154988278
150787648,153092225,104567850,150788093,153632625
155011338,154812787,154812653,154988278,154813063
153082969,147013596,145860356,153338037,153091742
150140552,147013596,150788338,148588172,149133136
11567688,13129748,2300436,1443478,142946774
154735048,154988936,154813458,154988687,154813063
153085192,150140552,153083394,150139883,148588172
69310339,1906076,3356741,1242462,52069599
154812787,154813137,155011103,154988278,154813063
154813137,154988490,154813458,154812653,154988687
154812888,154813361,154988936,154988374,154813063
43877784,44630008,55323010,54033491,4888676
45840088,69310339,1399548,3356741,1390547
154989104,154988124,154812588,155011221,154813297
154812888,154735048,154735339,154813246,154988278
2903228,37555091,36141868,4540398,3435591
150863809,150139883,147174814,148672253,145927398
153085192,150863809,147002088,150788093,150787648
154988936,154735289,154735339,154987980,154988278
154735289,154813458,154813137,154812653,154813063
154813297,154813331,154987868,154988814,143529220
155011103,155011338,154813063,154988278,154988687
154988936,154735289,154735339,154735048,154988687
154812888,154813361,155011338,154812653,154988687
1325096,1390547,28220068,3613347,58241574
45840088,43459010,1399548,2874170,2426310
147002088,153092225,104567850,153083394,149136754
3392754,2407300,3356741,47204854,52069599
11567688,1399548,1906076,14907333,3473081
145860172,153092225,150788338,145860356,153091742
87792604,2407300,13129748,1017510,52069599
