user_id,group_id
28447942,417404
5150581,428729
6584953,428729
27206702,428729
51430072,428729
67851522,428729
67947172,428729
74372122,428729
93664812,428729
111576622,428729
133243852,428729
2525803,428729
3966526,428729
4174693,428729
5979793,428729
6677256,428729
11900080,428729
13302046,428729
13410275,428729
13840110,428729
17733261,428729
29933972,428729
32180222,428729
57688942,428729
59597172,428729
77096942,428729
80266252,428729
82760392,428729
84184882,428729
6348970,428729
6812624,428729
10119258,428729
11361912,428729
12720241,428729
37333692,428729
55675212,428729
56757512,428729
61195742,428729
71843432,428729
3178782,428729
5874319,428729
10191211,428729
11923697,428729
12408479,428729
12797846,428729
14647142,428729
61312642,428729
67352212,428729
79493312,428729
87499362,428729
126560522,428729
3221558,428729
4262434,428729
6520725,428729
9117584,428729
9366484,428729
9487936,428729
10249034,428729
13513634,428729
70882002,428729
71118782,428729
74979932,428729
98524592,428729
2845218,428729
3606657,428729
6370031,428729
7835881,428729
7888791,428729
8151195,428729
10956411,428729
12543336,428729
14201304,428729
14226133,428729
32097442,428729
51091912,428729
5459112,428729
7507697,428729
13721418,428729
32377792,428729
32599132,428729
39760952,428729
73141162,428729
74934092,428729
84581032,428729
10312435,428729
11418108,428729
13116146,428729
38918702,428729
68707682,428729
78006062,428729
2607982,428729
2770679,428729
3871942,428729
3995873,428729
7698252,428729
9712106,428729
10224738,428729
11503520,428729
13174383,428729
23380801,428729
37955212,428729
63553632,428729
100665252,428729
1602608,428729
11529748,428729
25063022,428729
49106412,428729
65262582,428729
2113690,436141
3415066,436141
5874319,436141
7507697,436141
9366484,436141
14615091,436141
2525803,450488
4897039,450488
6485829,450488
13171345,450488
13879459,450488
25903342,450488
47430692,450488
47433132,450488
53846652,450488
62240082,450488
71865602,450488
3344209,450488
3961650,450488
5874319,450488
6401371,450488
8074077,450488
9980869,450488
11056419,450488
11595627,450488
13513634,450488
34857402,450488
40834212,450488
52122162,450488
75266612,450488
274877,450488
486530,450488
719099,450488
2607982,450488
2676380,450488
2956298,450488
3517298,450488
3764242,450488
4583137,450488
11000577,450488
11297249,450488
11418108,450488
13609228,450488
14385871,450488
17137351,450488
34181992,450488
37047172,450488
39427422,450488
51530432,450488
52511882,450488
59508192,450488
1602608,450488
2217798,450488
7471356,450488
7698252,450488
13564366,450488
14286185,450488
42051222,450488
3014038,453665
3344209,453665
3466187,453665
3720668,453665
3959615,453665
4059125,453665
5342544,453665
6356469,453665
7092500,453665
7459556,453665
7879375,453665
8488308,453665
11457684,453665
13535269,453665
14479104,453665
20515631,453665
42068832,453665
51524012,453665
546487,453665
1076877,453665
2066546,453665
2770679,453665
3263168,453665
5898111,453665
6218632,453665
7664766,453665
7698252,453665
8893941,453665
9451173,453665
10224738,453665
11429748,453665
13609228,453665
47111602,453665
58845562,453665
59170612,453665
2358808,455005
9383197,455005
34857402,455005
47430692,455005
47433132,455005
70606292,455005
75266612,455005
88263102,455005
719099,455005
1602608,455005
2956298,455005
7471356,455005
7953389,455005
8548109,455005
10637910,455005
11056419,455005
11235674,455005
59508192,455005
1324258,455969
1999157,455969
70882002,455969
79493312,455969
9065678,457627
20664811,457627
36353712,457627
73662102,457627
86525222,457627
111576622,457627
526815,457627
4315132,457627
4425847,457627
5342544,457627
7559854,457627
7778216,457627
13171345,457627
43349492,457627
71865602,457627
84184882,457627
91940192,457627
96086082,457627
2358808,457627
3278666,457627
3345133,457627
7103043,457627
10213539,457627
13879459,457627
44597432,457627
66764172,457627
70059092,457627
102859442,457627
1679568,457627
2797596,457627
3848368,457627
5108431,457627
9980869,457627
10863743,457627
12797846,457627
22380011,457627
49286962,457627
73745042,457627
81090102,457627
2781869,457627
4262434,457627
7922665,457627
13513634,457627
73661552,457627
6370031,457627
34927552,457627
42863302,457627
77374232,457627
98524592,457627
2676380,457627
8686919,457627
10828873,457627
12066638,457627
52854982,457627
7953389,457627
9451173,457627
13528349,457627
40460612,457627
51530432,457627
1951756,457627
7530046,457627
8438144,457627
13422503,457627
75652752,457627
80437662,457627
1602608,457627
7698252,457627
11704283,457627
13564366,457627
14137066,457627
25063022,457627
34998362,457627
3897935,458367
5342544,458367
5938376,458367
6485829,458367
15509161,458367
30133612,458367
70059092,458367
3278666,458367
4059125,458367
5108431,458367
8074077,458367
81520922,458367
719099,458367
9513424,458367
11418108,458367
1602608,458367
8084773,458367
11440169,458367
63553632,458367
391103,458886
1850986,458886
2242034,458886
3414979,458886
5350945,458886
6711384,458886
11304003,458886
13104004,458886
88263102,458886
105701852,458886
3966526,458937
6485829,458937
7559854,458937
9383197,458937
34395912,458937
53846652,458937
62240082,458937
90237732,458937
3014038,458937
3344209,458937
7355939,458937
9381387,458937
9980869,458937
30592682,458937
33778022,458937
49943422,458937
52122162,458937
61312642,458937
80789962,458937
87298372,458937
3517298,458937
4243249,458937
7511010,458937
11056419,458937
13070875,458937
14385871,458937
32097442,458937
52511882,458937
59508192,458937
72952612,458937
75256792,458937
83548732,458937
96410442,458937
2607982,458937
2956298,458937
7698252,458937
7953389,458937
8231032,458937
10637910,458937
11000577,458937
11028681,458937
11418108,458937
13564366,458937
13609228,458937
13681207,458937
34181992,458937
37047172,458937
39427422,458937
60860542,458937
63553632,458937
77978192,458937
78006062,458937
80437662,458937
25063022,458937
3961650,462673
11371068,462673
13877187,462673
13905004,462673
66934602,462673
3414979,463260
4174693,463260
6485829,463260
13285877,463260
56482812,463260
73662102,463260
105082222,463260
2525803,463260
53846652,463260
2358808,463260
70606292,463260
1828946,463260
6348970,463260
7191179,463260
7379363,463260
8171484,463260
12852285,463260
3344209,463260
9264635,463260
13383081,463260
13621681,463260
34857402,463260
94204522,463260
640298,463260
1069838,463260
75266612,463260
94751092,463260
3776109,463260
719099,463260
2676380,463260
3419991,463260
4243249,463260
5459112,463260
3430929,463260
8086771,463260
13609228,463260
32399372,463260
43575372,463260
486530,463260
2956298,463260
39427422,463260
62592722,463260
2609617,463260
7698252,463260
8231032,463260
13564366,463260
63553632,463260
1304978,465116
2358808,465116
4311884,465116
8019525,465116
9980869,465116
17324501,465116
21908191,465116
55675212,465116
67352212,465116
111576622,465116
10047681,465116
10437540,465116
13609228,465116
61104762,465116
67134402,465116
71009422,465116
1602608,465116
10317946,465116
14123259,465116
74586262,465116
3344209,479728
6348970,479728
6874829,479728
7355939,479728
9366484,479728
9537709,479728
10437540,479728
10759398,479728
12381501,479728
14615091,479728
37921282,479728
2609617,479728
9712106,479728
10247538,479728
11418108,479728
11429748,479728
68707682,479728
3233394,484784
3415066,484784
4315132,484784
5938376,484784
6874829,484784
7092500,484784
8038852,484784
11961497,484784
12381501,484784
12715213,484784
29130142,484784
32180222,484784
69837162,484784
77096942,484784
89881762,484784
90237732,484784
4069695,484784
6348970,484784
9980869,484784
11630786,484784
13371559,484784
14615091,484784
48802312,484784
61195742,484784
61312642,484784
71843432,484784
126560522,484784
2113690,484784
3344209,484784
5694808,484784
5867852,484784
6400554,484784
6520725,484784
7355939,484784
7869101,484784
7922665,484784
9117584,484784
9366484,484784
10759398,484784
37921282,484784
51046332,484784
67352212,484784
79620442,484784
89976322,484784
1750988,484784
3419991,484784
3487569,484784
6805101,484784
7507697,484784
8151195,484784
10437540,484784
12066638,484784
19341701,484784
36191722,484784
52511882,484784
59508192,484784
719099,484784
2607982,484784
3764242,484784
4848884,484784
9481920,484784
11418108,484784
11429748,484784
13609228,484784
44452632,484784
57051082,484784
80067882,484784
81196302,484784
2609617,484784
3871942,484784
3995873,484784
9712106,484784
10247538,484784
10259000,484784
11529748,484784
35037552,484784
42051222,484784
63553632,484784
1324258,488732
11274836,488732
45528222,488732
51230712,488732
51430072,488732
76843422,488732
2265826,488732
12447731,488732
67194972,488732
8755805,488732
11488631,488732
73745042,488732
2233020,488732
3163465,488732
4119330,488732
9474291,488732
13609228,488732
54556152,488732
4227656,488732
6814046,488732
11503520,488732
52997262,488732
83020242,488732
2113690,491667
2358808,491667
3344209,491667
3415066,491667
8019525,491667
8472580,491667
13442249,491667
29130142,491667
32180222,491667
719099,491667
2607982,491667
2609617,491667
8084773,491667
11440169,491667
13609228,491667
37047172,491667
52511882,491667
53827762,491667
57051082,491667
69032882,491667
3278666,496402
5951581,496402
10472905,496402
11304003,496402
34245382,496402
69111942,496402
113962172,496402
6473154,496402
8323087,496402
40912542,496402
48448252,496402
83548732,496402
3077080,499978
3414979,499978
13285877,499978
13615137,499978
14000806,499978
22192731,499978
51113952,499978
104467362,499978
104824172,499978
3233394,499978
4425847,499978
7559854,499978
9810993,499978
13171345,499978
50297752,499978
51230712,499978
53846652,499978
70355212,499978
83543172,499978
105082222,499978
1931407,499978
3278666,499978
5979793,499978
9381387,499978
49943422,499978
51294532,499978
75464502,499978
96238142,499978
7869101,499978
8019525,499978
8074077,499978
8472580,499978
16217781,499978
74965872,499978
81090102,499978
1999157,499978
3014038,499978
3344209,499978
9264635,499978
13869850,499978
14493255,499978
74105892,499978
82990062,499978
118030782,499978
121154932,499978
7966375,499978
9921814,499978
10143027,499978
11201040,499978
11811569,499978
72952612,499978
79620442,499978
94751092,499978
719099,499978
2676380,499978
4119330,499978
4243249,499978
14024589,499978
81095522,499978
3430929,499978
4225208,499978
7953389,499978
8086771,499978
9646127,499978
12730918,499978
13609228,499978
14147385,499978
32399372,499978
61400912,499978
66934602,499978
75256792,499978
274877,499978
2956298,499978
7530046,499978
9474291,499978
11440169,499978
11634508,499978
13526866,499978
37047172,499978
39427422,499978
80437662,499978
88066132,499978
1602608,499978
7698252,499978
12557832,499978
13310010,499978
13564366,499978
49106412,499978
109415192,499978
805238,510671
2525803,510671
3344209,510671
3940633,510671
9980869,510671
13513634,510671
14204931,510671
65754282,510671
2609617,510671
5999741,510671
10247538,510671
13609228,510671
37047172,510671
59846322,510671
2525803,514628
2738753,514628
3155925,514628
3466187,514628
3959615,514628
9363743,514628
9567325,514628
9810993,514628
10912175,514628
11663039,514628
12011815,514628
12034157,514628
13908167,514628
14092182,514628
30491882,514628
34749762,514628
51524012,514628
59671642,514628
63421802,514628
67183042,514628
81334822,514628
1771735,514628
2781869,514628
3344209,514628
5015841,514628
6356469,514628
6718645,514628
8031142,514628
8749138,514628
10566619,514628
10848721,514628
11722543,514628
12852285,514628
13513634,514628
14438083,514628
20062931,514628
22380011,514628
37860652,514628
39398622,514628
44576542,514628
72489462,514628
74510322,514628
546487,514628
2089797,514628
2223905,514628
2647049,514628
6218632,514628
9451173,514628
9614952,514628
9989380,514628
10637910,514628
11429748,514628
12029265,514628
12311055,514628
13654070,514628
14108214,514628
14161211,514628
23354921,514628
31172512,514628
41248132,514628
49564002,514628
60488372,514628
65035972,514628
75523582,514628
105087892,514628
2956298,514628
5750429,514628
7698252,514628
7998466,514628
8491845,514628
19177631,514628
20685561,514628
30285062,514628
41971042,514628
60168902,514628
66969422,514628
70579092,514628
91792392,514628
1850986,516512
5091165,516512
79764872,516512
13905004,516530
37160782,516530
6193464,516530
2731166,523869
3561233,523869
3897935,523869
6348970,523869
7880148,523869
7888791,523869
8019525,523869
9041770,523869
11174920,523869
11502774,523869
11900080,523869
12537795,523869
13262343,523869
15233331,523869
25644352,523869
30699912,523869
43015012,523869
49286962,523869
67795522,523869
91225512,523869
1785570,523869
3775776,523869
4255800,523869
4352771,523869
5619591,523869
11297249,523869
13116146,523869
36191722,523869
40912542,523869
49106412,523869
57172302,523869
73239612,523869
94785442,523869
2525803,525706
3414979,525706
3852031,525706
3966526,525706
5342544,525706
13371559,525706
13410275,525706
22192731,525706
44663912,525706
50297752,525706
53846652,525706
1828946,525706
3278666,525706
7355939,525706
16217781,525706
29679172,525706
71631102,525706
80266252,525706
9264635,525706
34857402,525706
52122162,525706
719099,525706
2676380,525706
3517298,525706
4243249,525706
5731440,525706
11056419,525706
11811569,525706
12850477,525706
59508192,525706
75354582,525706
2607982,525706
2956298,525706
4027876,525706
8086771,525706
8438144,525706
9474291,525706
11000577,525706
11028681,525706
11297249,525706
13070875,525706
13609228,525706
31238492,525706
34181992,525706
37047172,525706
41248132,525706
42334842,525706
72790162,525706
76107712,525706
80437662,525706
2609617,525706
5750429,525706
7530046,525706
7698252,525706
8084773,525706
8231032,525706
13564366,525706
14286185,525706
25063022,525706
63553632,525706
2921855,531314
12116929,531314
51113952,531314
55449462,531314
5694808,531314
57219842,531314
1364915,531314
2797596,539939
6986735,539939
9697337,539939
10143027,539939
11704283,539939
5938376,552760
5979793,552760
13615137,552760
34395912,552760
47430692,552760
47433132,552760
48935732,552760
50297752,552760
74471902,552760
2797596,552760
5694808,552760
6986735,552760
13513634,552760
42503342,552760
52122162,552760
7459963,552760
10143027,552760
51338552,552760
72319842,552760
79620442,552760
486530,552760
1602608,552760
2607982,552760
2609617,552760
3775776,552760
4422710,552760
5750429,552760
5999741,552760
7471356,552760
8438144,552760
37047172,552760
42051222,552760
63553632,552760
69032882,552760
70326502,552760
8065806,565564
77411552,565564
36353712,565564
42068832,565564
105190932,565564
3333543,565564
4605479,565564
7056845,565564
7230346,565564
12323085,565564
56960572,565564
728350,565564
3896852,565564
5342544,565564
6899421,565564
7811627,565564
12360105,565564
3278666,565564
10264593,565564
13547583,565564
15422371,565564
25793572,565564
9381387,565564
11230327,565564
13879459,565564
92815132,565564
1679568,565564
30423032,565564
72591472,565564
4445443,565564
11873775,565564
10232080,565564
75639482,565564
12987932,565564
19538131,565564
108986552,565564
39802282,565564
4352771,565564
8055899,565564
8782356,565564
13824642,565564
53366162,565564
13609228,565564
13681207,565564
53843122,565564
61400912,565564
81196302,565564
24505072,565564
5481599,565564
9133010,565564
9806700,565564
10011968,565564
10649712,565564
2358808,579207
2678583,579207
3278666,579207
3414979,579207
5342544,579207
7092500,579207
7355939,579207
7379363,579207
8019525,579207
9383197,579207
9810993,579207
12233212,579207
13171345,579207
13193641,579207
13879459,579207
14000806,579207
32350862,579207
35466752,579207
43349492,579207
59597172,579207
719099,579207
2173812,579207
2676380,579207
3344209,579207
3597159,579207
4059125,579207
4225208,579207
7459963,579207
7953389,579207
10381723,579207
11007175,579207
13513634,579207
13609228,579207
34857402,579207
40834212,579207
44650852,579207
52122162,579207
55661522,579207
82990062,579207
94751092,579207
274877,579207
1602608,579207
2609617,579207
2936352,579207
3871942,579207
7698252,579207
11704283,579207
13564366,579207
25063022,579207
37047172,579207
40912542,579207
3561233,592049
3966526,592049
5150581,592049
6584953,592049
7092500,592049
7880148,592049
9363743,592049
9697337,592049
12381501,592049
12563168,592049
12789847,592049
13442249,592049
34467472,592049
69837162,592049
74372122,592049
104824172,592049
133243852,592049
1931407,592049
6812624,592049
6986735,592049
7191179,592049
7379363,592049
8074077,592049
8472580,592049
9381387,592049
9980869,592049
11639824,592049
30592682,592049
66266432,592049
70606292,592049
86326302,592049
87499362,592049
102859442,592049
126560522,592049
2113690,592049
2253990,592049
2781869,592049
4262434,592049
5015841,592049
6805101,592049
9709709,592049
10713525,592049
11273258,592049
13513634,592049
52122162,592049
82990062,592049
94204522,592049
719099,592049
2650644,592049
4225208,592049
7567888,592049
11811569,592049
14116197,592049
14385871,592049
28101672,592049
39760952,592049
52038522,592049
59508192,592049
72952612,592049
96410442,592049
111166032,592049
3719477,592049
4352771,592049
7953389,592049
9451173,592049
9646127,592049
11371068,592049
11418108,592049
11440169,592049
13609228,592049
23188511,592049
28312872,592049
34181992,592049
37047172,592049
66934602,592049
88066132,592049
1602608,592049
1951756,592049
2217798,592049
2936352,592049
5750429,592049
10990087,592049
11529748,592049
13174383,592049
13310010,592049
14137066,592049
14286185,592049
2921855,602463
8468957,602463
12639037,602463
44663912,602463
1679568,602463
6348970,602463
10119258,602463
3344209,602463
13513634,602463
14470114,602463
41797712,602463
63627662,602463
89960732,602463
719099,602463
1850986,602463
3606657,602463
6370031,602463
59508192,602463
59616222,602463
62790182,602463
9451173,602463
57051082,602463
1602608,602463
7292762,602463
13564366,602463
14202323,602463
2358808,625770
2525803,625770
3344209,625770
3966526,625770
4897039,625770
6485829,625770
7092500,625770
9383197,625770
9980869,625770
12381501,625770
13518671,625770
43349492,625770
47430692,625770
47433132,625770
2676380,625770
3419991,625770
3776109,625770
6750456,625770
8231032,625770
10312435,625770
32118902,625770
52122162,625770
93983122,625770
1602608,625770
7471356,625770
526815,634419
2797596,634419
3233394,634419
4059125,634419
4846159,634419
5750429,634419
7191179,634419
8535744,634419
10191211,634419
11900080,634419
13174383,634419
53846652,634419
2287055,715618
6348970,715618
7880148,715618
11900080,715618
12381501,715618
12571087,715618
15687471,715618
37333692,715618
44663912,715618
80266252,715618
106231482,715618
111576622,715618
640298,715618
2167102,715618
3344209,715618
3517298,715618
3606657,715618
5874319,715618
6805101,715618
10361831,715618
14470114,715618
37885182,715618
55846562,715618
61312642,715618
2609617,715618
4848889,715618
5471812,715618
6218632,715618
9614952,715618
9712106,715618
10312435,715618
11000577,715618
19177631,715618
36862152,715618
37322452,715618
5362357,756744
5459112,756744
6986735,756744
11481322,756744
11975158,756744
14516092,756744
39280012,756744
42678112,756744
42863302,756744
45238342,756744
67183552,756744
126392242,756744
18406091,756744
3466187,762645
3959615,762645
12767407,762645
13500976,762645
31950932,762645
69837162,762645
74256262,762645
81096672,762645
120527502,762645
5015841,762645
6356469,762645
8749138,762645
11623587,762645
41797712,762645
44576542,762645
51524012,762645
66266432,762645
81334822,762645
3344209,762645
8000153,762645
2223905,762645
3724029,762645
11429748,762645
49564002,762645
76566422,762645
90896682,762645
2956298,762645
5603813,762645
5750429,762645
19177631,762645
24784622,762645
34199592,762645
42051222,762645
60168902,762645
70579092,762645
546487,778049
3256345,778049
9980869,778049
11457684,778049
8472580,784190
11597152,784190
3344209,784190
12578691,784190
42977462,784190
71892632,784190
3764242,784190
7698252,784190
7953389,784190
13609228,784190
72616272,784190
78783252,784190
526815,790183
914513,790183
2921855,790183
3278666,790183
3556171,790183
6348970,790183
6485829,790183
12381501,790183
13285877,790183
34467472,790183
47430692,790183
47433132,790183
51176422,790183
67795522,790183
106277482,790183
3221558,790183
3344209,790183
7191179,790183
7922665,790183
8019525,790183
9921814,790183
9980869,790183
13701896,790183
25903342,790183
30423032,790183
34857402,790183
39154902,790183
78219232,790183
94204522,790183
274877,790183
486530,790183
2676380,790183
3419991,790183
3719477,790183
5556030,790183
7567888,790183
11418108,790183
11811569,790183
14385871,790183
34181992,790183
37047172,790183
37955212,790183
65019502,790183
1602608,790183
1951756,790183
2609617,790183
5750429,790183
7471356,790183
7698252,790183
13564366,790183
25063022,790183
914513,793758
2738753,793758
3256345,793758
4439521,793758
8853062,793758
9065678,793758
9359770,793758
9363743,793758
10023858,793758
10875560,793758
11303855,793758
12176775,793758
12534149,793758
12852285,793758
13877187,793758
51524012,793758
1909603,793758
2089797,793758
2781869,793758
6718645,793758
7419406,793758
9381567,793758
9451173,793758
9513424,793758
9822495,793758
9836463,793758
12311055,793758
13421130,793758
40834212,793758
48974022,793758
61400912,793758
72837942,793758
73879022,793758
74510322,793758
7998466,793758
9455836,793758
21915921,793758
23338761,793758
43869402,793758
52779922,793758
3466187,872690
8468957,872690
76525382,872690
1811065,872690
7095730,872690
7379363,872690
10428729,872690
12852285,872690
65754282,872690
71843432,872690
3344209,872690
6590248,872690
13513634,872690
38672382,872690
40834212,872690
73661552,872690
80789962,872690
81520922,872690
4997932,872690
7511010,872690
95142762,872690
3080133,872690
7567888,872690
8893941,872690
9451173,872690
11429748,872690
13609228,872690
14147385,872690
37892462,872690
42334842,872690
53827762,872690
4188340,872690
8084773,872690
37047172,872690
37955212,872690
47111602,872690
1931407,876064
6348970,876064
9309235,876064
9572964,876064
13371559,876064
14615091,876064
15687471,876064
32543362,876064
51586392,876064
57688942,876064
2797596,876064
3344209,876064
3898700,876064
7191179,876064
8171484,876064
9117584,876064
11630786,876064
719099,876064
1069838,876064
5459112,876064
5556030,876064
6370031,876064
7511010,876064
8686919,876064
40912542,876064
43575372,876064
83548732,876064
6473154,876064
13174383,876064
13383397,876064
19177631,876064
23380801,876064
24834862,876064
24969032,876064
25063022,876064
37047172,876064
37955212,876064
39119612,876064
50538742,876064
3893095,882009
3897935,882009
12381501,882009
13171345,882009
15687471,882009
34395912,882009
34467472,882009
38994242,882009
51113952,882009
75621912,882009
89881762,882009
105082222,882009
914513,882009
1931407,882009
2552254,882009
3278666,882009
4016275,882009
5979793,882009
6677256,882009
6812624,882009
7880148,882009
9572964,882009
12005422,882009
12011815,882009
25644352,882009
44597432,882009
46338182,882009
49943422,882009
51294532,882009
70606292,882009
75761732,882009
118500372,882009
473782,882009
2797596,882009
3178782,882009
3848368,882009
3898700,882009
5874319,882009
7191179,882009
7355939,882009
8019525,882009
8535744,882009
9041770,882009
11273258,882009
11630786,882009
15233331,882009
25903342,882009
30592682,882009
51046332,882009
87499362,882009
4059125,882009
4262434,882009
5015841,882009
8795022,882009
9117584,882009
10047681,882009
11205173,882009
13513634,882009
34857402,882009
70882002,882009
81520922,882009
89976322,882009
94751092,882009
121154932,882009
1069838,882009
3776109,882009
6370031,882009
8204200,882009
9455291,882009
10143027,882009
11056419,882009
11658496,882009
14201304,882009
32097442,882009
36191722,882009
70133072,882009
78219232,882009
719099,882009
2647049,882009
3430929,882009
5556030,882009
5574088,882009
6923862,882009
7459963,882009
9451173,882009
11429748,882009
12029265,882009
14116197,882009
57172302,882009
66863062,882009
73141162,882009
1785570,882009
1951756,882009
2920495,882009
2956298,882009
3775776,882009
4422710,882009
7698252,882009
8930138,882009
9474291,882009
12557832,882009
13174383,882009
13526866,882009
17648921,882009
19177631,882009
23380801,882009
34181992,882009
35337302,882009
39427422,882009
40507962,882009
63553632,882009
79260142,882009
1602608,882009
5750429,882009
13564366,882009
14123259,882009
25063022,882009
74846712,882009
6590248,933768
7095730,933768
10644932,933768
14908541,933768
37160782,933768
67183552,933768
67938682,933768
75639482,933768
118500372,933768
10247538,933768
17648921,933768
19177631,933768
37047172,933768
526815,950864
914513,950864
957998,950864
3233394,950864
4174693,950864
7879375,950864
9697337,950864
11502774,950864
11900080,950864
36472362,950864
42678112,950864
51430072,950864
67795522,950864
74372122,950864
76843422,950864
89881762,950864
111576622,950864
2797596,950864
3178782,950864
4262434,950864
5403126,950864
5874319,950864
6812624,950864
7103043,950864
7191179,950864
7869101,950864
8019525,950864
8171484,950864
8863592,950864
11630786,950864
12447731,950864
12502823,950864
13513634,950864
51046332,950864
61312642,950864
70882002,950864
2650644,950864
3221558,950864
3419991,950864
4059125,950864
6218632,950864
7888791,950864
7966375,950864
9117584,950864
9921814,950864
11205173,950864
12209059,950864
13262343,950864
55673812,950864
70133072,950864
274877,950864
486530,950864
546487,950864
1951756,950864
2066546,950864
2676380,950864
4027876,950864
4848884,950864
7567888,950864
8110553,950864
8893941,950864
9329781,950864
9474291,950864
11418108,950864
13070875,950864
13174383,950864
13528349,950864
13609228,950864
28729092,950864
37047172,950864
39427422,950864
49798472,950864
66934602,950864
79627802,950864
80067882,950864
1602608,950864
2245850,950864
2609617,950864
7698252,950864
13564366,950864
25063022,950864
101737292,950864
2797596,954478
3848368,954478
8019525,954478
9383197,954478
9980869,954478
47430692,954478
47433132,954478
719099,954478
3344209,954478
7567888,954478
8488308,954478
8548109,954478
13513634,954478
14444887,954478
34857402,954478
52122162,954478
57903822,954478
75266612,954478
1602608,954478
1951756,954478
4422710,954478
4848884,954478
7471356,954478
7698252,954478
8231032,954478
9474291,954478
13564366,954478
13609228,954478
37047172,954478
80437662,954478
526815,978913
2287055,978913
3556171,978913
3561233,978913
3897935,978913
9383578,978913
10289894,978913
11287779,978913
12381501,978913
14479104,978913
34395912,978913
34467472,978913
42068832,978913
56482812,978913
59597172,978913
75621912,978913
79382422,978913
89881762,978913
1931407,978913
2525803,978913
3239391,978913
3278666,978913
3386222,978913
4016275,978913
5979793,978913
6348970,978913
7559854,978913
9383197,978913
13756058,978913
13829984,978913
44597432,978913
46338182,978913
49943422,978913
75464502,978913
75761732,978913
2797596,978913
3898700,978913
6356469,978913
7191179,978913
7355939,978913
9891098,978913
9944708,978913
9980869,978913
12447731,978913
12764425,978913
22380011,978913
40834212,978913
59488152,978913
63166332,978913
68704402,978913
81520922,978913
87499362,978913
3344209,978913
4059125,978913
4262434,978913
7922665,978913
9117584,978913
9921814,978913
11052898,978913
11205173,978913
13513634,978913
39114982,978913
71118782,978913
77944022,978913
87818172,978913
3419991,978913
5574088,978913
5731440,978913
6923862,978913
10143027,978913
11811569,978913
32097442,978913
38997552,978913
59508192,978913
60744392,978913
78219232,978913
719099,978913
2066546,978913
2233020,978913
3163465,978913
3430929,978913
5556030,978913
6750456,978913
7459963,978913
7953389,978913
8110553,978913
11418108,978913
11429748,978913
13116146,978913
41248132,978913
42334842,978913
44650852,978913
49012212,978913
51530432,978913
56575982,978913
60957392,978913
66934602,978913
73651022,978913
274877,978913
1951756,978913
2936352,978913
3775776,978913
3995873,978913
4188340,978913
7530046,978913
7664766,978913
7698252,978913
9474291,978913
11440169,978913
13174383,978913
37047172,978913
1602608,978913
8223611,978913
13564366,978913
12945655,993213
9474291,993213
3556171,1034045
7092500,1034045
8468957,1034045
12381501,1034045
13877187,1034045
36767112,1034045
73662102,1034045
74372122,1034045
75621912,1034045
3077080,1034045
6584953,1034045
10269758,1034045
13193641,1034045
14000806,1034045
36472362,1034045
67795522,1034045
3697050,1034045
6485829,1034045
9697337,1034045
9931437,1034045
10449517,1034045
12262799,1034045
12534149,1034045
13285877,1034045
13442249,1034045
13500110,1034045
15687471,1034045
20664811,1034045
23294381,1034045
34395912,1034045
51430072,1034045
78898512,1034045
83543172,1034045
88263102,1034045
105082222,1034045
3869629,1034045
3966526,1034045
4174693,1034045
9810993,1034045
11655914,1034045
13171345,1034045
13756058,1034045
22185381,1034045
43349492,1034045
71865602,1034045
84184882,1034045
2525803,1034045
3386222,1034045
5342544,1034045
7559854,1034045
7880148,1034045
8708356,1034045
9363743,1034045
10045286,1034045
13410275,1034045
1931407,1034045
2678583,1034045
9383197,1034045
10119258,1034045
10213539,1034045
51207112,1034045
62240082,1034045
70059092,1034045
70606292,1034045
2358808,1034045
6812624,1034045
11639824,1034045
37333692,1034045
48935732,1034045
51294532,1034045
51524012,1034045
66764172,1034045
73630902,1034045
75761732,1034045
805238,1034045
3155925,1034045
3278666,1034045
4311884,1034045
6348970,1034045
6986735,1034045
12509692,1034045
12764425,1034045
25903342,1034045
44597432,1034045
49943422,1034045
63093642,1034045
63421802,1034045
102859442,1034045
1828946,1034045
2797596,1034045
3178782,1034045
3848368,1034045
8074077,1034045
9537709,1034045
9980869,1034045
10428729,1034045
10454158,1034045
12502823,1034045
18825081,1034045
30592682,1034045
57003362,1034045
81090102,1034045
3110850,1034045
3898700,1034045
5108431,1034045
7355939,1034045
8535744,1034045
9020245,1034045
9604277,1034045
10381723,1034045
12797846,1034045
13621681,1034045
14647142,1034045
16217781,1034045
30423032,1034045
33654602,1034045
87298372,1034045
87499362,1034045
97036932,1034045
5015841,1034045
11595627,1034045
70882002,1034045
1999157,1034045
2781869,1034045
3344209,1034045
4059125,1034045
4262434,1034045
9117584,1034045
9264635,1034045
11722543,1034045
13513634,1034045
13869850,1034045
34857402,1034045
73661552,1034045
7745730,1034045
9709709,1034045
41161552,1034045
52122162,1034045
55661522,1034045
75266612,1034045
77944022,1034045
80789962,1034045
83607282,1034045
106199572,1034045
1464786,1034045
12543336,1034045
70307502,1034045
79620442,1034045
93983122,1034045
94751092,1034045
4997932,1034045
6401371,1034045
6805101,1034045
7835881,1034045
9455291,1034045
9711532,1034045
9921814,1034045
11056419,1034045
32097442,1034045
77374232,1034045
83548732,1034045
3776109,1034045
5731440,1034045
6370031,1034045
10143027,1034045
11811569,1034045
72952612,1034045
75639482,1034045
3517298,1034045
4243249,1034045
5459112,1034045
12209059,1034045
14385871,1034045
2650644,1034045
2676380,1034045
